user_id,total_logons,after_hours_logons,weekend_logons,failed_logons,total_emails,emails_with_attachments,external_emails,total_http,suspicious_http,total_file,exe_zip_files,total_device,num_distinct_pcs,total_email_megabytes,role,department,O,C,E,A,N,label,total_actions,after_hours_ratio,weekend_activity_ratio,failed_logon_ratio,attachment_ratio,external_email_ratio,suspicious_file_ratio,suspicious_http_ratio,device_action_ratio,total_suspicious_flags,overall_suspicious_ratio,exfiltration_intensity,activity_intensity
SKG0759,692,0,0,0,1002,406,433,10034,1117,0,0,0,1,28.855782,Technician,3 - FieldService,22,15,43,41,26,0,11728,0.0,0.0,0.0,0.40478563,0.43170488,0.0,0.111310415,0.0,1956,0.16676614,0.13215108,11728
SLB0049,692,0,0,0,6061,1295,2536,65740,1471,0,0,0,1,172.92213,Director,1 - Research,14,27,16,22,20,0,72493,0.0,0.0,0.0,0.21362586,0.41834378,0.0,0.022375686,0.0,5302,0.07313709,0.05527354,72493
SLP0762,692,0,0,0,1002,196,443,10034,1171,0,0,0,1,28.866512,Technician,3 - FieldService,26,13,40,18,26,0,11728,0.0,0.0,0.0,0.19541375,0.44167498,0.0,0.11669158,0.0,1810,0.15431836,0.13760763,11728
SLT0907,346,0,0,0,499,104,213,5017,104,0,0,0,1,14.424032,0,0,16,15,43,27,27,0,5862,0.0,0.0,0.0,0.208,0.426,0.0,0.020725388,0.0,421,0.071806245,0.054067884,5862
SMB0804,692,0,0,0,3039,0,1023,32870,5672,0,0,0,1,86.73211,Scientist,1 - Research,38,10,19,36,33,0,36601,0.0,0.0,0.0,0.0,0.33651316,0.0,0.17255332,0.0,6695,0.1829135,0.1829135,36601
SMH0291,1541,0,402,0,467,57,193,4800,100,0,0,0,3,13.525442,ProductionLineWorker,3 - Assembly,23,22,10,24,32,0,6808,0.0,0.26070037,0.0,0.12179487,0.41239315,0.0,0.020828994,0.0,350,0.051402554,0.043031283,6808
SMW0084,692,0,0,0,3044,647,736,32870,2931,0,0,0,1,87.829865,MechanicalEngineer,3 - Engineering,20,37,39,48,27,0,36606,0.0,0.0,0.0,0.21247947,0.24170771,0.0,0.089166746,0.0,4314,0.11784631,0.100172095,36606
SMY0792,1102,0,0,0,3021,890,1291,32870,2255,1209,67,758,20,85.63616,Mathematician,1 - Research,43,37,39,42,25,0,38960,0.0,0.0,0.0,0.29450694,0.42720053,0.0553719,0.068601504,0.019455353,4503,0.11557712,0.110469446,38960
SNC0187,600,0,0,0,876,266,368,8700,888,2321,141,251,1,24.591488,0,0,40,41,42,30,27,0,12748,0.0,0.0,0.0,0.30330673,0.41961232,0.060723513,0.10205723,0.019687818,1663,0.1304416,0.118205346,12748
SNS0129,692,0,0,0,3717,765,1431,39444,2427,0,0,0,1,106.7393,AdministrativeAssistant,3 - Assembly,26,10,43,35,30,0,43853,0.0,0.0,0.0,0.20575579,0.38488436,0.0,0.061528713,0.0,4623,0.105417974,0.08797373,43853
SOB0360,1780,859,0,0,2436,0,1066,25764,624,0,0,0,479,69.456,0,0,42,22,40,16,32,0,29980,0.4823133,0.0,0.0,0.0,0.43742305,0.0,0.024218902,0.0,2549,0.08502051,0.056369033,29980
SOB0586,692,0,0,0,331,0,135,3460,60,0,0,0,1,9.5818205,ProductionLineWorker,3 - Assembly,45,35,23,24,30,0,4483,0.0,0.0,0.0,0.0,0.4066265,0.0,0.01733603,0.0,195,0.04348796,0.04348796,4483
SOF0808,692,346,0,0,3027,602,1155,32870,3773,0,0,0,1,86.103584,ComputerProgrammer,2 - SoftwareManagement,45,40,38,22,27,0,36589,0.4992785,0.0,0.0,0.1988111,0.3814399,0.0,0.11478203,0.0,5876,0.16059032,0.13468161,36589
SOG0411,692,0,0,0,3003,1204,1089,32870,1300,0,0,0,1,86.47633,SystemsEngineer,3 - Engineering,26,19,21,24,23,0,36565,0.0,0.0,0.0,0.40079895,0.36251664,0.0,0.03954854,0.0,3593,0.09826068,0.06533392,36565
SPA0141,1102,106,14,0,3635,1482,970,37368,1195,0,0,0,1,103.20262,AdministrativeAssistant,4 - QualityControl,43,22,10,21,29,0,42105,0.096101545,0.012692656,0.0,0.40759075,0.26677668,0.0,0.031978376,0.0,3753,0.08913219,0.05141785,42105
SRH0155,1212,43,45,0,3892,1139,1392,41040,8849,0,0,0,3,110.59021,AdministrativeAssistant,3 - FinancialPlanning,34,14,37,45,28,0,46144,0.0354493,0.037098102,0.0,0.29257643,0.35756487,0.0,0.21561365,0.0,11423,0.24754578,0.22193088,46144
SRS0231,692,0,0,0,3024,314,1292,32870,1237,0,0,0,1,85.330124,Scientist,1 - Research,17,44,36,32,26,0,36586,0.0,0.0,0.0,0.10380165,0.42710742,0.0,0.037631955,0.0,2843,0.0777052,0.06912291,36586
SSG0250,972,0,0,0,3015,1218,857,32775,3910,0,0,0,1,86.07265,MechanicalEngineer,3 - Engineering,35,40,20,36,25,0,36762,0.0,0.0,0.0,0.40384614,0.2841512,0.0,0.119294606,0.0,5985,0.16279955,0.12966841,36762
SSH0799,1209,0,0,0,3001,598,1087,32870,2850,0,0,0,3,85.965485,Scientist,1 - Research,23,18,31,31,40,0,37080,0.0,0.0,0.0,0.19920053,0.36209193,0.0,0.08670256,0.0,4535,0.12229983,0.10617297,37080
SSJ0784,1453,116,326,0,1291,382,545,13137,1257,0,0,0,1,37.5223,Technician,3 - FieldService,19,39,12,45,34,0,15881,0.079779916,0.22420909,0.0,0.29566562,0.42182663,0.0,0.09567666,0.0,2300,0.14481804,0.11346178,15881
SSR0278,392,0,0,0,1688,0,837,18620,303,0,0,0,1,48.459766,0,0,34,32,45,15,24,0,20700,0.0,0.0,0.0,0.0,0.4955595,0.0,0.01627195,0.0,1140,0.055069804,0.055069804,20700
SSS0345,692,0,0,0,1011,0,471,10034,812,0,0,0,1,29.088428,Technician,3 - FieldService,40,21,38,16,20,0,11737,0.0,0.0,0.0,0.0,0.46541503,0.0,0.08091679,0.0,1283,0.10930312,0.10930312,11737
SVL0803,692,0,0,0,3033,327,1323,32870,2363,0,0,0,1,85.76193,Mathematician,1 - Research,27,35,20,36,32,0,36595,0.0,0.0,0.0,0.10777851,0.436058,0.0,0.071887076,0.0,4013,0.109656796,0.10072139,36595
SVL0940,692,0,0,0,2991,602,1321,32870,1322,0,0,0,1,85.5547,SoftwareEngineer,2 - SoftwareManagement,15,42,26,15,34,0,36553,0.0,0.0,0.0,0.20120321,0.4415107,0.0,0.04021782,0.0,3245,0.088772774,0.07230399,36553
SVS0871,1208,0,0,0,5038,2005,2322,56052,4267,0,0,0,3,144.16199,Salesman,2 - Sales,23,15,34,28,33,0,62298,0.0,0.0,0.0,0.3978964,0.4608057,0.0,0.076124385,0.0,8594,0.13794763,0.105764136,62298
SXM0895,692,0,0,0,1003,103,341,10034,638,0,0,0,1,28.817852,Technician,3 - FieldService,14,18,15,33,25,0,11729,0.0,0.0,0.0,0.102589644,0.33964142,0.0,0.06357748,0.0,1082,0.092242114,0.08346121,11729
TAC0300,692,0,0,0,344,0,110,3450,219,0,0,0,1,10.050996,ProductionLineWorker,3 - Assembly,15,38,18,18,36,0,4486,0.0,0.0,0.0,0.0,0.3188406,0.0,0.063459866,0.0,329,0.07332293,0.07332293,4486
TAP0551,664,10,2,0,1960,584,892,21377,1239,21,0,10,3,55.76959,0,0,25,17,27,20,22,1,24032,0.015037594,0.0030075188,0.0,0.29780725,0.45486996,0.0,0.057956778,0.00041609452,2725,0.11338576,0.08908584,24032
TBT0461,692,0,0,0,339,76,142,3460,99,0,0,0,1,9.516998,ProductionLineWorker,3 - Assembly,43,42,13,30,28,0,4491,0.0,0.0,0.0,0.22352941,0.41764706,0.0,0.02860445,0.0,317,0.0705699,0.053650934,4491
TCD0009,692,0,0,0,3674,756,1386,39444,1927,0,0,0,1,105.31561,AdministrativeAssistant,0,44,28,44,38,23,0,43810,0.0,0.0,0.0,0.20571429,0.37714285,0.0,0.048852835,0.0,4069,0.09287622,0.07562028,43810
TDG0962,1220,0,0,0,336,102,153,3450,154,0,0,0,2,9.480856,ProductionLineWorker,3 - Assembly,42,40,36,26,21,0,5006,0.0,0.0,0.0,0.30267063,0.45400593,0.0,0.044624746,0.0,409,0.08168564,0.061314162,5006
TDJ0998,968,0,0,0,3013,626,862,32870,2783,0,0,0,1,85.55512,MechanicalEngineer,2 - ManufacturingEngineering,34,40,10,42,36,0,36851,0.0,0.0,0.0,0.2076974,0.28599867,0.0,0.08466429,0.0,4271,0.11589602,0.09890915,36851
TDS0984,1323,0,252,0,3735,386,1445,40850,8553,3378,176,346,39,106.5753,ComputerTrainer,3 - Training,39,39,15,40,38,0,49632,0.0,0.19033232,0.0,0.10331906,0.3867773,0.052086417,0.20937064,0.0069711683,10560,0.21276167,0.20840973,49632
TEB0251,1004,0,0,0,3029,902,1210,32870,3102,0,0,0,2,86.47121,MechanicalEngineer,3 - Engineering,44,50,22,13,36,0,36903,0.0,0.0,0.0,0.29768977,0.39933994,0.0,0.0943689,0.0,5214,0.1412855,0.1168437,36903
TEM0093,494,0,0,0,2158,417,961,23465,370,0,0,0,1,61.831802,0,0,28,24,45,14,30,0,26117,0.0,0.0,0.0,0.19314498,0.44511348,0.0,0.015767494,0.0,1748,0.06692702,0.05096102,26117
TEM0977,692,0,0,0,3694,0,1221,39444,1147,0,0,0,1,105.028366,HumanResourceSpecialist,1 - Personnel,22,19,40,45,29,0,43830,0.0,0.0,0.0,0.0,0.33044654,0.0,0.029078463,0.0,2368,0.05402569,0.05402569,43830
TET0621,938,0,0,0,5032,1993,2196,56052,3660,0,0,0,3,145.37187,Salesman,2 - Sales,30,37,44,32,27,0,62022,0.0,0.0,0.0,0.3959865,0.43632028,0.0,0.065295346,0.0,7849,0.12654983,0.09441659,62022
THD0448,692,0,0,0,334,34,128,3460,44,0,0,0,1,9.635659,ProductionLineWorker,3 - Assembly,41,32,29,38,32,0,4486,0.0,0.0,0.0,0.10149254,0.38208956,0.0,0.012713089,0.0,206,0.045910407,0.03833296,4486
THR0873,740,24,2,0,5032,1566,2307,58820,4803,8525,488,5466,2,143.4202,Salesman,2 - Sales,37,44,21,40,38,0,78583,0.032388665,0.0026990552,0.0,0.31114644,0.45837474,0.057236686,0.08165451,0.06955615,9188,0.11691947,0.16003257,78583
TIW0299,692,0,0,0,337,79,97,3460,118,0,0,0,1,9.646947,ProductionLineWorker,3 - Assembly,34,19,19,12,31,0,4489,0.0,0.0,0.0,0.23372781,0.28698224,0.0,0.034094192,0.0,294,0.06547884,0.04788419,4489
TJB0302,692,0,0,0,334,37,82,3460,139,0,0,0,1,9.471833,ProductionLineWorker,3 - Assembly,42,47,24,40,29,0,4486,0.0,0.0,0.0,0.110447764,0.24477611,0.0,0.040161803,0.0,258,0.057499442,0.0492534,4486
TJD0996,692,0,0,0,3015,1212,959,32870,1047,0,0,0,1,87.12704,ElectricalEngineer,2 - ManufacturingEngineering,34,22,42,16,32,0,36577,0.0,0.0,0.0,0.40185675,0.3179708,0.0,0.031851783,0.0,3218,0.08797638,0.05484171,36577
TJG0582,692,0,0,0,336,0,123,3450,51,0,0,0,1,9.649231,ProductionLineWorker,3 - Assembly,42,50,18,15,29,0,4478,0.0,0.0,0.0,0.0,0.36498517,0.0,0.014778325,0.0,174,0.038847957,0.038847957,4478
TLH0648,692,346,0,0,1011,0,525,10034,462,0,0,0,1,28.844053,Technician,3 - FieldService,32,35,18,24,26,0,11737,0.4992785,0.0,0.0,0.0,0.5187747,0.0,0.046038862,0.0,1333,0.113562785,0.084085874,11737
TLK0993,692,346,0,0,3014,0,1014,32870,1492,0,0,0,1,86.83119,IndustrialEngineer,1 - IndustrialEngineering,41,36,40,35,22,0,36576,0.4992785,0.0,0.0,0.0,0.3363184,0.0,0.04538955,0.0,2852,0.077972494,0.068513,36576
TLM0797,692,0,0,0,3009,1166,1407,32870,2713,0,0,0,1,86.732315,Mathematician,1 - Research,43,42,34,23,36,0,36571,0.0,0.0,0.0,0.3873754,0.46744186,0.0,0.08253476,0.0,5286,0.14453681,0.11265449,36571
TMA0069,692,0,0,0,3057,608,1240,32870,3361,0,0,0,1,86.90062,SoftwareEngineer,2 - SoftwareManagement,33,38,42,14,33,0,36619,0.0,0.0,0.0,0.19882277,0.4054938,0.0,0.102248184,0.0,5209,0.14224468,0.12564172,36619
TNM0961,772,0,0,0,247,88,108,2525,222,526,33,984,3,7.1822405,0,0,37,50,39,17,32,1,5054,0.0,0.0,0.0,0.3548387,0.43548387,0.0626186,0.08788598,0.19465876,451,0.089218594,0.25994065,5054
TOR0193,1007,0,0,0,3640,1510,1587,39330,1362,0,0,0,3,103.659424,AdministrativeAssistant,1 - Purchasing,30,40,25,45,30,0,43977,0.0,0.0,0.0,0.41472122,0.43586928,0.0,0.034629174,0.0,4459,0.101391606,0.06705625,43977
TPH0474,692,0,0,0,388,0,146,3460,208,0,0,0,1,11.107697,ProductionLineWorker,3 - Assembly,44,39,14,21,35,0,4540,0.0,0.0,0.0,0.0,0.37532133,0.0,0.06009824,0.0,354,0.0779564,0.0779564,4540
TQS0212,704,0,0,0,4661,1407,1822,49478,4757,0,0,0,7,133.24113,SecurityGuard,6 - Security,14,42,45,20,27,0,54843,0.0,0.0,0.0,0.3018018,0.3908194,0.0,0.0961418,0.0,7986,0.14561301,0.11995843,54843
TRK0914,691,0,0,0,3002,623,871,32870,4665,0,0,0,1,85.93779,Mathematician,1 - Research,40,19,14,33,30,0,36563,0.0,0.0,0.0,0.20745921,0.2900433,0.0,0.1419184,0.0,6159,0.16844437,0.15140575,36563
TSB0437,692,0,0,0,1020,110,472,10034,803,0,0,0,1,28.933727,Technician,3 - Engineering,26,23,16,30,26,0,11746,0.0,0.0,0.0,0.10773751,0.46229187,0.0,0.08001993,0.0,1385,0.11790244,0.10853835,11746
TSG0906,954,0,0,0,1008,421,333,10005,992,0,0,0,1,29.0313,Technician,3 - FieldService,41,21,40,28,28,0,11967,0.0,0.0,0.0,0.4172448,0.33002973,0.0,0.09914052,0.0,1746,0.14588904,0.110711895,11967
TSM0363,2794,1350,0,0,3629,752,1044,39400,4900,0,0,0,624,103.670685,ITAdmin,6 - Security,34,19,20,39,33,0,45823,0.48300537,0.0,0.0,0.20716253,0.28760332,0.0,0.12436233,0.0,8046,0.17558485,0.12971368,45823
TSM0927,692,0,0,0,3096,622,1358,32870,2867,0,0,0,1,87.73471,Scientist,1 - Research,33,21,10,37,26,0,36658,0.0,0.0,0.0,0.20083952,0.43848887,0.0,0.08721974,0.0,4847,0.13221855,0.11525137,36658
TSR0676,965,0,0,0,3015,908,1237,34600,1314,532,36,1424,1,87.510254,Scientist,1 - Research,43,40,26,19,33,0,40536,0.0,0.0,0.0,0.301061,0.41014588,0.06754221,0.03797578,0.0351284,3495,0.08621753,0.09805857,40536
TTD1000,692,0,0,0,3000,608,1606,32870,1749,0,0,0,1,86.364426,MechanicalEngineer,2 - ManufacturingEngineering,34,34,24,40,29,0,36562,0.0,0.0,0.0,0.20259914,0.53515494,0.0,0.053207994,0.0,3963,0.10838826,0.09175943,36562
TUC0632,692,346,0,0,1019,0,394,10034,538,0,0,0,1,28.939827,Technician,3 - FieldService,38,44,10,13,31,0,11745,0.4992785,0.0,0.0,0.0,0.38627452,0.0,0.053612355,0.0,1278,0.108803,0.07934616,11745
TVS0006,996,0,0,0,8994,3636,3252,98610,616,0,0,0,3,257.26477,VicePresident,0,43,43,37,20,41,0,108600,0.0,0.0,0.0,0.40422457,0.36153418,0.0,0.0062467675,0.0,7504,0.06909697,0.035616614,108600
TVS0050,1339,131,18,0,6253,1880,1509,65740,1273,0,0,0,3,178.4848,Director,2 - SoftwareManagement,40,38,18,30,29,0,73332,0.09776119,0.013432836,0.0,0.30060762,0.24128558,0.0,0.019363867,0.0,4793,0.06535939,0.037936535,73332
TYB0779,962,0,0,0,989,420,317,10034,2000,0,0,0,1,28.713968,Technician,3 - FieldService,24,20,35,36,34,0,11985,0.0,0.0,0.0,0.42424244,0.32020202,0.0,0.19930243,0.0,2737,0.22834975,0.19330886,11985
UAD0771,1014,0,0,0,996,309,439,10034,1794,1873,105,1384,2,28.015776,Technician,3 - FieldService,46,34,15,30,31,0,15301,0.0,0.0,0.0,0.3099298,0.44032097,0.056029882,0.1787743,0.09044569,2647,0.17298393,0.23637433,15301
UBF0645,692,346,0,0,1005,0,444,10005,557,0,0,0,1,28.91098,Technician,3 - FieldService,34,20,34,23,31,0,11702,0.4992785,0.0,0.0,0.0,0.4413519,0.0,0.0556666,0.0,1347,0.11509869,0.08553363,11702
UCH0519,558,0,0,0,812,155,202,8091,379,0,0,0,1,23.293669,0,0,33,40,20,47,28,0,9461,0.0,0.0,0.0,0.19065191,0.24846248,0.0,0.04683638,0.0,736,0.07778482,0.06140351,9461
UCS0227,692,0,0,0,3048,0,1507,32870,1671,0,0,0,1,86.878395,Mathematician,1 - Research,22,32,41,35,34,0,36610,0.0,0.0,0.0,0.0,0.4942604,0.0,0.050835084,0.0,3178,0.08680451,0.08680451,36610
UFK0208,1140,0,0,0,4709,911,1939,49478,1754,0,0,0,2,135.60628,SecurityGuard,6 - Security,18,34,22,23,30,0,55327,0.0,0.0,0.0,0.19341826,0.41167727,0.0,0.035449382,0.0,4604,0.08321284,0.0667474,55327
UIR0043,2860,1379,0,0,3720,761,1911,39375,3819,0,0,0,631,106.71382,ITAdmin,6 - Security,19,37,23,38,32,0,45955,0.4819993,0.0,0.0,0.20451492,0.5135716,0.0,0.096988015,0.0,7870,0.17125076,0.12468448,45955
UJC0737,692,0,0,0,4987,1011,1920,56052,4800,0,0,0,1,142.28275,Salesman,2 - Sales,16,12,12,38,25,0,61731,0.0,0.0,0.0,0.20268644,0.38492382,0.0,0.08563324,0.0,7731,0.12523489,0.10885764,61731
USH0199,698,0,0,0,3052,952,1373,32870,2152,142,10,222,4,88.00257,Statistician,2 - Pricing,44,39,46,36,25,0,36984,0.0,0.0,0.0,0.31182444,0.44972157,0.06993007,0.06546804,0.0060024336,4487,0.12131945,0.10131134,36984
VAA0087,1108,0,0,0,3011,922,811,32870,2701,0,0,0,3,86.06564,ElectricalEngineer,3 - Engineering,36,44,42,18,23,0,36989,0.0,0.0,0.0,0.3061089,0.2692563,0.0,0.0821697,0.0,4434,0.11987024,0.09494458,36989
VCC0396,1138,71,8,0,3021,1226,1508,32870,2019,1616,88,1433,2,87.04852,SoftwareEngineer,2 - SoftwareManagement,21,45,16,37,23,0,40078,0.062335383,0.007023705,0.0,0.4056916,0.49900728,0.054421768,0.061421923,0.035754386,4912,0.122557946,0.12375558,40078
VCY0751,966,0,0,0,5021,2010,1495,56052,5772,0,0,0,1,143.45891,Salesman,2 - Sales,37,24,39,19,25,0,62039,0.0,0.0,0.0,0.40023896,0.29769015,0.0,0.10297397,0.0,9277,0.14953256,0.11713411,62039
VEB0935,692,0,0,0,3011,0,1116,32870,3964,0,0,0,1,85.98744,ComputerScientist,2 - SoftwareManagement,46,37,39,20,32,0,36573,0.0,0.0,0.0,0.0,0.37051794,0.0,0.12059262,0.0,5080,0.13889648,0.13889648,36573
VFM0814,767,241,0,0,2110,227,837,22800,1030,122,7,180,2,60.478992,0,0,46,45,44,19,28,0,25979,0.3138021,0.0,0.0,0.10753197,0.39649454,0.05691057,0.04517346,0.0069284067,2342,0.090146266,0.07879138,25979
VIA0063,692,0,0,0,4701,439,1736,49478,2402,8524,462,5488,1,134.94162,Manager,2 - SoftwareManagement,40,34,19,50,33,0,68883,0.0,0.0,0.0,0.09336453,0.36920458,0.05419355,0.04854585,0.07967017,5039,0.07315197,0.13974218,68883
VLB0647,692,346,0,0,1018,389,291,10034,355,0,0,0,1,28.943218,Technician,3 - FieldService,48,40,42,47,24,0,11744,0.4992785,0.0,0.0,0.3817468,0.28557408,0.0,0.035376184,0.0,1381,0.11758195,0.055002127,11744
VMJ0147,692,0,0,0,4711,1846,1836,49478,2036,0,0,0,1,135.68475,Manager,2 - Payroll,23,28,37,22,24,0,54881,0.0,0.0,0.0,0.3917657,0.38964346,0.0,0.04114877,0.0,5718,0.10418717,0.070551366,54881
VMJ0546,962,0,0,0,3016,1235,1264,32870,3101,3373,199,1410,1,86.97267,Physicist,1 - Research,20,37,29,39,26,0,41631,0.0,0.0,0.0,0.40934703,0.41895923,0.05898044,0.09433848,0.03386818,5799,0.1392919,0.13871542,41631
VSA0230,905,0,0,0,2587,762,1334,28120,2434,389,27,194,3,74.187805,0,0,47,15,25,14,29,0,32195,0.0,0.0,0.0,0.29443586,0.51545596,0.06923077,0.086554535,0.0060255933,4557,0.14153932,0.123058766,32195
VSS0154,427,0,0,0,2301,675,663,24506,1562,405,35,922,1,66.53374,0,0,43,49,10,40,30,1,28561,0.0,0.0,0.0,0.2932233,0.28801042,0.0862069,0.06373689,0.032280654,2935,0.10275891,0.11018136,28561
VTT0385,758,0,0,0,2964,314,1460,32870,2398,409,22,5470,32,84.73151,Scientist,1 - Research,14,26,17,36,28,0,42471,0.0,0.0,0.0,0.105902195,0.49241146,0.053658538,0.07295184,0.12879074,4194,0.09874741,0.21962705,42471
WAB0143,508,0,0,0,2211,0,881,24130,202,0,0,0,1,63.161945,0,0,43,43,24,22,33,0,26849,0.0,0.0,0.0,0.0,0.3982821,0.0,0.008370975,0.0,1083,0.040335197,0.040335197,26849
WAS0254,963,0,0,0,3052,604,1500,32870,2432,0,0,0,1,87.82382,ElectricalEngineer,3 - Engineering,43,37,16,18,35,0,36885,0.0,0.0,0.0,0.19783819,0.49132,0.0,0.07398619,0.0,4536,0.12297349,0.10659871,36885
WBC0192,1034,0,0,0,4704,1863,1365,51900,5160,415,26,266,3,135.35515,Manager,3 - Contracts,47,36,39,39,27,0,58319,0.0,0.0,0.0,0.39596173,0.2901169,0.0625,0.09942005,0.0045610424,8414,0.14427298,0.11644376,58319
WBC0315,692,0,0,0,5019,1039,1796,55728,2812,0,0,0,1,143.81845,Salesman,2 - Sales,40,37,40,45,24,0,61439,0.0,0.0,0.0,0.2069721,0.35776892,0.0,0.05045847,0.0,5647,0.09191081,0.075,61439
WDD0366,2669,1146,0,0,3215,994,1436,34850,1456,6,0,12,570,92.24668,0,0,43,42,17,19,28,1,40752,0.4292135,0.0,0.0,0.3090796,0.4465174,0.0,0.041777853,0.00029445684,5032,0.123475574,0.07125856,40752
WDO0870,876,117,10,0,4628,474,2114,58820,3426,0,0,0,21,132.70021,Salesman,2 - Sales,23,21,14,13,25,0,64324,0.13340935,0.011402508,0.0,0.102397926,0.4566861,0.0,0.058244504,0.0,6131,0.09531286,0.08612514,64324
WDV0573,982,98,13,0,353,122,88,3114,100,0,0,0,3,10.126643,ProductionLineWorker,3 - Assembly,48,36,13,31,33,0,4449,0.09969481,0.013224822,0.0,0.34463277,0.24858756,0.0,0.03210273,0.0,408,0.09168539,0.04224719,4449
WGR0833,692,0,0,0,339,0,136,3460,231,0,0,0,1,9.4625025,ProductionLineWorker,3 - Assembly,38,46,24,38,42,0,4491,0.0,0.0,0.0,0.0,0.4,0.0,0.06674372,0.0,367,0.0817008,0.0817008,4491
WGS0516,692,0,0,0,1006,0,402,10034,313,0,0,0,1,28.329372,Technician,3 - FieldService,11,20,39,20,29,0,11732,0.0,0.0,0.0,0.0,0.39920557,0.0,0.031190831,0.0,715,0.06093923,0.06093923,11732
WIF0691,972,0,0,0,3013,291,1479,34600,1132,8267,473,5455,2,86.86647,ComputerScientist,2 - SoftwareManagement,33,39,37,30,24,0,52307,0.0,0.0,0.0,0.09654944,0.49071002,0.057208516,0.032715816,0.10428615,3375,0.06452168,0.15420203,52307
WIQ0567,1240,0,267,0,3876,1554,1202,41990,2128,1955,119,867,1,109.67032,ComputerProgrammer,2 - SoftwareManagement,25,41,10,47,39,0,49928,0.0,0.21514907,0.0,0.40082538,0.31003353,0.060838446,0.050677527,0.017364658,5003,0.100202285,0.084059365,49928
WJD0576,692,0,0,0,334,35,158,3460,167,0,0,0,1,9.5792465,ProductionLineWorker,3 - Assembly,40,20,23,38,26,0,4486,0.0,0.0,0.0,0.104477614,0.47164178,0.0,0.04825195,0.0,360,0.08023178,0.07243147,4486
WKD0013,814,54,12,0,6076,623,2440,65740,3154,0,0,0,3,174.37657,Director,4 - Safety,42,36,40,27,34,0,72630,0.06625767,0.014723927,0.0,0.10251769,0.4015139,0.0,0.047976147,0.0,6271,0.08634055,0.07701945,72630
WKF0012,692,0,0,0,6056,1211,2421,65740,2412,0,0,0,1,173.24619,Director,3 - Training,37,44,20,45,23,0,72488,0.0,0.0,0.0,0.19993396,0.39970282,0.0,0.036689434,0.0,6044,0.083378166,0.06667218,72488
WLV0566,692,0,0,0,3007,288,967,32870,1440,0,0,0,1,86.44476,SoftwareEngineer,2 - SoftwareManagement,10,19,38,24,39,0,36569,0.0,0.0,0.0,0.095744684,0.32147607,0.0,0.04380761,0.0,2695,0.07369428,0.06581898,36569
WNB0908,954,0,0,0,999,309,446,10034,484,0,0,0,1,27.972832,Technician,3 - FieldService,38,38,38,22,23,0,11987,0.0,0.0,0.0,0.309,0.446,0.0,0.048231192,0.0,1239,0.10335335,0.077577576,11987
WPE0538,692,0,0,0,1007,411,382,10005,559,0,0,0,1,28.485361,AssemblySupervisor,3 - Assembly,21,16,23,22,35,0,11704,0.0,0.0,0.0,0.4077381,0.37896827,0.0,0.05586648,0.0,1352,0.115506195,0.080392994,11704
WPR0368,3470,1559,650,0,4534,431,1833,48533,1266,0,0,0,720,129.61302,ITAdmin,6 - Security,48,34,40,17,31,0,56537,0.44915012,0.18726592,0.0,0.095038585,0.40418965,0.0,0.026084807,0.0,5089,0.090010256,0.054812692,56537
WRM0963,509,0,0,0,168,58,71,1740,89,0,0,0,3,4.6915236,0,0,17,23,43,31,22,0,2417,0.0,0.0,0.0,0.34319526,0.42011833,0.0,0.051120047,0.0,218,0.09015715,0.06617039,2417
WSR0241,842,0,0,0,3349,1032,1033,32870,3013,0,0,0,30,95.534134,ComputerProgrammer,2 - SoftwareManagement,35,27,15,25,29,0,37061,0.0,0.0,0.0,0.3080597,0.30835822,0.0,0.09166134,0.0,5078,0.13701366,0.10916842,37061
WTF0387,692,0,0,0,3034,618,1242,32775,2990,0,0,0,1,86.92005,Mathematician,1 - Research,40,23,40,25,24,0,36501,0.0,0.0,0.0,0.20362438,0.4092257,0.0,0.09122529,0.0,4850,0.13286944,0.11593885,36501
WTR0563,692,0,0,0,2992,0,973,32870,549,0,0,0,1,86.142136,ComputerProgrammer,2 - SoftwareManagement,47,45,46,15,31,0,36554,0.0,0.0,0.0,0.0,0.32509187,0.0,0.016701652,0.0,1522,0.04163589,0.04163589,36554
WVB0539,692,0,0,0,4629,467,2282,49478,5278,0,0,0,1,132.32137,Manager,2 - Sales,43,16,18,42,31,0,54799,0.0,0.0,0.0,0.10086393,0.49287257,0.0,0.10667152,0.0,8027,0.1464781,0.1379562,54799
WXH0872,950,33,1,0,5074,1525,2238,56052,2243,826,39,1403,3,143.95132,Salesman,2 - Sales,17,20,19,21,25,0,64305,0.034700315,0.0010515247,0.0,0.3004926,0.44098523,0.047158405,0.0400157,0.02181756,6078,0.09451684,0.091500014,64305
XAA0104,967,0,0,0,3039,932,1130,32870,2167,437,26,274,1,87.234184,HardwareEngineer,3 - Engineering,41,40,14,38,42,0,37587,0.0,0.0,0.0,0.30657893,0.37171054,0.05936073,0.06592437,0.0072895605,4255,0.11320102,0.095003724,37587
XBN0229,692,0,0,0,2991,608,1162,32870,789,0,0,0,1,85.33892,Scientist,1 - Research,34,16,17,40,29,0,36553,0.0,0.0,0.0,0.20320855,0.388369,0.0,0.02400292,0.0,2559,0.07000602,0.05337309,36553
